"BarrierName","BarrierType","StreamName","Source","SourceID","Lat","Lon","Mitigated","YearMitigated","Pass_NABD","Pass_Before","Pass_After"
"Estimated dam","Dam","","National Aquatic Barrier Dataset (SARP)","WY106749",41.964123,-110.96886,"no",0,"Unknown",0,0
"Estimated dam","Dam","","National Aquatic Barrier Dataset (SARP)","WY106750",41.731594,-110.80626,"no",0,"Unknown",0,0
"Estimated dam","Dam","","National Aquatic Barrier Dataset (SARP)","WY106751",41.079807,-111.01061,"no",0,"Unknown",0,0
"Estimated dam","Dam","Salt Creek","National Aquatic Barrier Dataset (SARP)","WY106752",41.50117,-110.92814,"no",0,"Unknown",0,0
"Estimated dam","Dam","","National Aquatic Barrier Dataset (SARP)","WY106753",41.95876,-110.901764,"no",0,"Unknown",0,0
"Estimated dam","Dam","","National Aquatic Barrier Dataset (SARP)","WY106754",41.680298,-111.03596,"no",0,"Unknown",0,0
"Estimated dam","Dam","","National Aquatic Barrier Dataset (SARP)","WY106755",41.740475,-110.719955,"no",0,"Unknown",0,0
"Estimated dam","Dam","Birch Creek","National Aquatic Barrier Dataset (SARP)","WY106756",42.120773,-110.94424,"no",0,"Unknown",0,0
"Estimated dam","Dam","","National Aquatic Barrier Dataset (SARP)","WY106757",42.00473,-111.01385,"no",0,"Unknown",0,0
"Estimated dam","Dam","Chicken Creek","National Aquatic Barrier Dataset (SARP)","WY106758",41.833317,-110.76356,"no",0,"Unknown",0,0
"Estimated dam","Dam","","National Aquatic Barrier Dataset (SARP)","WY106759",41.6833,-110.9576,"no",0,"Unknown",0,0
"Estimated dam","Dam","","National Aquatic Barrier Dataset (SARP)","WY106760",41.806526,-110.85524,"no",0,"Unknown",0,0
"Estimated dam","Dam","","National Aquatic Barrier Dataset (SARP)","WY106761",42.14016,-110.92568,"no",0,"Unknown",0,0
"Estimated dam","Dam","","National Aquatic Barrier Dataset (SARP)","WY106762",41.72722,-110.75407,"no",0,"Unknown",0,0
"Estimated dam","Dam","Rock Creek","National Aquatic Barrier Dataset (SARP)","WY106763",42.00837,-110.82133,"no",0,"Unknown",0,0
"Estimated dam","Dam","Erwine Creek","National Aquatic Barrier Dataset (SARP)","WY106765",42.146835,-111.005905,"no",0,"Unknown",0,0
"Estimated dam","Dam","Collett Creek","National Aquatic Barrier Dataset (SARP)","WY106766",41.764454,-110.91827,"no",0,"Unknown",0,0
"Estimated dam","Dam","","National Aquatic Barrier Dataset (SARP)","WY106767",41.833324,-110.93476,"no",0,"Unknown",0,0
"Estimated dam","Dam","","National Aquatic Barrier Dataset (SARP)","WY106768",41.94373,-110.91339,"no",0,"Unknown",0,0
"Estimated dam","Dam","Poison Creek","National Aquatic Barrier Dataset (SARP)","WY106769",42.092674,-110.99671,"no",0,"Unknown",0,0
"Estimated dam","Dam","","National Aquatic Barrier Dataset (SARP)","WY106770",41.730152,-110.71778,"no",0,"Unknown",0,0
"Estimated dam","Dam","","National Aquatic Barrier Dataset (SARP)","WY106771",41.856163,-110.718376,"no",0,"Unknown",0,0
"Estimated dam","Dam","","National Aquatic Barrier Dataset (SARP)","WY106772",41.065464,-111.02966,"no",0,"Unknown",0,0
"Estimated dam","Dam","Potato Creek","National Aquatic Barrier Dataset (SARP)","WY106773",42.122482,-111.01553,"no",0,"Unknown",0,0
"Estimated dam","Dam","","National Aquatic Barrier Dataset (SARP)","WY106774",41.42108,-110.963104,"no",0,"Unknown",0,0
"Estimated dam","Dam","","National Aquatic Barrier Dataset (SARP)","WY106775",42.055595,-111.03862,"no",0,"Unknown",0,0
"Estimated dam","Dam","","National Aquatic Barrier Dataset (SARP)","WY106776",41.97888,-110.92228,"no",0,"Unknown",0,0
"Estimated dam","Dam","Second Creek","National Aquatic Barrier Dataset (SARP)","WY106777",42.23432,-110.93345,"no",0,"Unknown",0,0
"Estimated dam","Dam","","National Aquatic Barrier Dataset (SARP)","WY106778",41.079453,-110.786575,"no",0,"Unknown",0,0
"Estimated dam","Dam","","National Aquatic Barrier Dataset (SARP)","WY106779",41.669205,-111.02049,"no",0,"Unknown",0,0
"Estimated dam","Dam","","National Aquatic Barrier Dataset (SARP)","WY106782",41.044945,-110.80268,"no",0,"Unknown",0,0
"Estimated dam","Dam","","National Aquatic Barrier Dataset (SARP)","WY106783",42.04704,-111.00652,"no",0,"Unknown",0,0
"Estimated dam","Dam","","National Aquatic Barrier Dataset (SARP)","WY106784",41.721226,-110.73303,"no",0,"Unknown",0,0
"Estimated dam","Dam","","National Aquatic Barrier Dataset (SARP)","WY106785",41.223885,-111.041824,"no",0,"Unknown",0,0
"Estimated dam","Dam","Rock Creek","National Aquatic Barrier Dataset (SARP)","WY106786",41.95957,-110.83609,"no",0,"Unknown",0,0
"Estimated dam","Dam","","National Aquatic Barrier Dataset (SARP)","WY106787",41.988056,-110.91616,"no",0,"Unknown",0,0
"Estimated dam","Dam","Little Muddy Creek","National Aquatic Barrier Dataset (SARP)","WY106788",42.292465,-110.9314,"no",0,"Unknown",0,0
"Estimated dam","Dam","","National Aquatic Barrier Dataset (SARP)","WY106789",41.74817,-110.63714,"no",0,"Unknown",0,0
"Estimated dam","Dam","","National Aquatic Barrier Dataset (SARP)","WY106790",41.10497,-110.80296,"no",0,"Unknown",0,0
"Estimated dam","Dam","","National Aquatic Barrier Dataset (SARP)","WY106791",41.36471,-111.03308,"no",0,"Unknown",0,0
"Estimated dam","Dam","Middle Fork Fowkes Canyon Creek","National Aquatic Barrier Dataset (SARP)","WY106792",41.37919,-110.91824,"no",0,"Unknown",0,0
"Estimated dam","Dam","","National Aquatic Barrier Dataset (SARP)","WY106793",41.753624,-110.90136,"no",0,"Unknown",0,0
"Estimated dam","Dam","","National Aquatic Barrier Dataset (SARP)","WY106794",41.124874,-110.760086,"no",0,"Unknown",0,0
"Estimated dam","Dam","Antelope Creek","National Aquatic Barrier Dataset (SARP)","WY106795",41.872044,-110.88482,"no",0,"Unknown",0,0
"Estimated dam","Dam","","National Aquatic Barrier Dataset (SARP)","WY106796",41.1287,-111.03796,"no",0,"Unknown",0,0
"Estimated dam","Dam","South Fork Twin Creek","National Aquatic Barrier Dataset (SARP)","WY106797",41.71035,-110.75153,"no",0,"Unknown",0,0
"Estimated dam","Dam","","National Aquatic Barrier Dataset (SARP)","WY106798",41.733604,-110.786835,"no",0,"Unknown",0,0
"Estimated dam","Dam","","National Aquatic Barrier Dataset (SARP)","WY106799",41.95776,-110.976616,"no",0,"Unknown",0,0
"Estimated dam","Dam","","National Aquatic Barrier Dataset (SARP)","WY106800",41.244358,-111.02972,"no",0,"Unknown",0,0
"Estimated dam","Dam","","National Aquatic Barrier Dataset (SARP)","WY106801",42.07079,-110.98326,"no",0,"Unknown",0,0
"Estimated dam","Dam","","National Aquatic Barrier Dataset (SARP)","WY106802",41.56259,-110.99428,"no",0,"Unknown",0,0
"Estimated dam","Dam","Bazoo Hollow Creek","National Aquatic Barrier Dataset (SARP)","WY106803",41.081356,-110.86296,"no",0,"Unknown",0,0
"Estimated dam","Dam","","National Aquatic Barrier Dataset (SARP)","WY106804",41.840816,-110.68777,"no",0,"Unknown",0,0
"Estimated dam","Dam","","National Aquatic Barrier Dataset (SARP)","WY106805",41.759655,-110.95822,"no",0,"Unknown",0,0
"Estimated dam","Dam","","National Aquatic Barrier Dataset (SARP)","WY106806",42.22115,-110.84138,"no",0,"Unknown",0,0
"Estimated dam","Dam","","National Aquatic Barrier Dataset (SARP)","WY106807",41.093674,-110.8616,"no",0,"Unknown",0,0
"Estimated dam","Dam","","National Aquatic Barrier Dataset (SARP)","WY106808",41.797928,-110.770966,"no",0,"Unknown",0,0
"Estimated dam","Dam","","National Aquatic Barrier Dataset (SARP)","WY106809",41.84534,-110.655525,"no",0,"Unknown",0,0
"Estimated dam","Dam","","National Aquatic Barrier Dataset (SARP)","WY106810",41.466564,-110.89332,"no",0,"Unknown",0,0
"Estimated dam","Dam","Yellow Creek","National Aquatic Barrier Dataset (SARP)","WY106811",41.265797,-111.00089,"no",0,"Unknown",0,0
"Estimated dam","Dam","","National Aquatic Barrier Dataset (SARP)","WY106812",42.074646,-110.89651,"no",0,"Unknown",0,0
"Estimated dam","Dam","","National Aquatic Barrier Dataset (SARP)","WY106813",41.706882,-110.913284,"no",0,"Unknown",0,0
"Estimated dam","Dam","","National Aquatic Barrier Dataset (SARP)","WY106814",41.790966,-110.877045,"no",0,"Unknown",0,0
"Estimated dam","Dam","Elbow Creek","National Aquatic Barrier Dataset (SARP)","WY106815",42.426598,-110.74325,"no",0,"Unknown",0,0
"Estimated dam","Dam","Garrett Creek","National Aquatic Barrier Dataset (SARP)","WY106816",42.114937,-111.005615,"no",0,"Unknown",0,0
"Estimated dam","Dam","","National Aquatic Barrier Dataset (SARP)","WY106817",41.266808,-110.8332,"no",0,"Unknown",0,0
"Estimated dam","Dam","","National Aquatic Barrier Dataset (SARP)","WY106818",41.019062,-110.821724,"no",0,"Unknown",0,0
"Estimated dam","Dam","","National Aquatic Barrier Dataset (SARP)","WY106819",42.187016,-110.913506,"no",0,"Unknown",0,0
"Estimated dam","Dam","Bazoo Hollow Creek","National Aquatic Barrier Dataset (SARP)","WY106820",41.068043,-110.86626,"no",0,"Unknown",0,0
"Estimated dam","Dam","South Fork Twin Creek","National Aquatic Barrier Dataset (SARP)","WY106822",41.70899,-110.7183,"no",0,"Unknown",0,0
"Estimated dam","Dam","","National Aquatic Barrier Dataset (SARP)","WY106823",41.72238,-110.85898,"no",0,"Unknown",0,0
"Estimated dam","Dam","","National Aquatic Barrier Dataset (SARP)","WY106824",41.06903,-111.00668,"no",0,"Unknown",0,0
"Estimated dam","Dam","","National Aquatic Barrier Dataset (SARP)","WY106825",41.88473,-110.93826,"no",0,"Unknown",0,0
"Estimated dam","Dam","","National Aquatic Barrier Dataset (SARP)","WY106826",41.051716,-110.73093,"no",0,"Unknown",0,0
"Estimated dam","Dam","","National Aquatic Barrier Dataset (SARP)","WY106827",41.96385,-110.85527,"no",0,"Unknown",0,0
"Estimated dam","Dam","Chalk Creek","National Aquatic Barrier Dataset (SARP)","WY106828",42.169155,-110.97075,"no",0,"Unknown",0,0
"Estimated dam","Dam","","National Aquatic Barrier Dataset (SARP)","WY106829",41.917187,-110.863396,"no",0,"Unknown",0,0
"Estimated dam","Dam","","National Aquatic Barrier Dataset (SARP)","WY106830",41.01554,-110.82923,"no",0,"Unknown",0,0
"Estimated dam","Dam","","National Aquatic Barrier Dataset (SARP)","WY106831",41.0744,-110.933624,"no",0,"Unknown",0,0
"Estimated dam","Dam","","National Aquatic Barrier Dataset (SARP)","WY106832",42.115986,-111.01732,"no",0,"Unknown",0,0
"Estimated dam","Dam","Grassy Creek","National Aquatic Barrier Dataset (SARP)","WY106856",44.12955,-110.81971,"no",0,"Unknown",0,0
"Dam","Dam","No Name 13","National Aquatic Barrier Dataset (SARP)","WY106863",41.235638,-110.85977,"no",0,"Complete barrier",0,0
"Water diversion","Dam","Cottonwood Creek","National Aquatic Barrier Dataset (SARP)","WY106864",41.0282,-110.87821,"no",0,"Complete barrier",0,0
"Water diversion","Dam","Cottonwood Creek","National Aquatic Barrier Dataset (SARP)","WY106865",41.028076,-110.87816,"no",0,"Complete barrier",0,0
"","Dam","Noname3","National Aquatic Barrier Dataset (SARP)","WY106866",41.130188,-110.95332,"no",0,"Partial passability - non salmonid",1,1
"","Dam","No Name 3","National Aquatic Barrier Dataset (SARP)","WY106867",41.13938,-110.96271,"no",0,"Partial passability - non salmonid",1,1
"","Dam","Noname3","National Aquatic Barrier Dataset (SARP)","WY106868",41.143406,-110.963356,"no",0,"Partial passability - non salmonid",1,1
"Water diversion","Dam","No Name 3","National Aquatic Barrier Dataset (SARP)","WY106869",41.148094,-110.96497,"no",0,"Partial passability - non salmonid",1,1
"","Dam","Noname3","National Aquatic Barrier Dataset (SARP)","WY106870",41.1588,-110.958626,"no",0,"Partial passability - non salmonid",1,1
"","Dam","Lachappel","National Aquatic Barrier Dataset (SARP)","WY106871",41.134613,-110.78715,"no",0,"Complete barrier",0,0
"Water diversion","Dam","Lachapelle Creek","National Aquatic Barrier Dataset (SARP)","WY106873",41.060936,-110.75689,"no",0,"Partial passability - salmonid",0.5,0.5
"Diversion","Dam","Yellow Creek","National Aquatic Barrier Dataset (SARP)","WY106874",41.25439,-111.00791,"no",0,"Complete barrier",0,0
"Water diversion","Dam","Mill Creek","National Aquatic Barrier Dataset (SARP)","WY106875",41.06251,-110.888794,"no",0,"Complete barrier",0,0
"Push-Up Dam","Dam","Cottonwood Creek","National Aquatic Barrier Dataset (SARP)","WY106876",41.056297,-110.88795,"no",0,"Complete barrier",0,0
"Push-Up Dam","Dam","Cottonwood Creek","National Aquatic Barrier Dataset (SARP)","WY106877",41.052647,-110.88728,"no",0,"Complete barrier",0,0
"Water diversion","Dam","Lachapelle Creek","National Aquatic Barrier Dataset (SARP)","WY106878",41.112324,-110.77693,"no",0,"Partial passability",0.5,0.5
"Water diversion","Dam","Lachapelle Creek","National Aquatic Barrier Dataset (SARP)","WY106879",41.09183,-110.78085,"no",0,"Partial passability - salmonid",0.5,0.5
"","Dam","Noname12","National Aquatic Barrier Dataset (SARP)","WY106881",41.1521,-110.73028,"no",0,"Complete barrier",0,0
"Water diversion","Dam","Noname12","National Aquatic Barrier Dataset (SARP)","WY106882",41.14205,-110.71982,"no",0,"Complete barrier",0,0
"","Dam","Noname12","National Aquatic Barrier Dataset (SARP)","WY106883",41.12171,-110.72055,"no",0,"Partial passability - non salmonid",1,1
"Water diversion","Dam","Cottonwood Creek","National Aquatic Barrier Dataset (SARP)","WY106884",41.035355,-110.88162,"no",0,"Complete barrier",0,0
"Water diversion","Dam","Cottonwood Creek","National Aquatic Barrier Dataset (SARP)","WY106885",41.036705,-110.88139,"no",0,"Complete barrier",0,0
"","Dam","Sage Creek","National Aquatic Barrier Dataset (SARP)","WY106892",41.102932,-110.97987,"no",0,"Partial passability - non salmonid",1,1
"","Dam","Sage Creek","National Aquatic Barrier Dataset (SARP)","WY106893",41.086662,-110.98087,"no",0,"Partial passability - non salmonid",1,1
"","Dam","Sage Creek","National Aquatic Barrier Dataset (SARP)","WY106894",41.079567,-110.9687,"no",0,"Partial passability - non salmonid",1,1
"","Dam","Sage Creek","National Aquatic Barrier Dataset (SARP)","WY106895",41.07583,-110.96356,"no",0,"Partial passability - non salmonid",1,1
"","Dam","Sage Creek","National Aquatic Barrier Dataset (SARP)","WY106896",41.109074,-110.99142,"no",0,"Partial passability - non salmonid",1,1
"","Dam","Sage Creek","National Aquatic Barrier Dataset (SARP)","WY106897",41.116776,-111.00115,"no",0,"Complete barrier",0,0
"","Dam","Sage Creek","National Aquatic Barrier Dataset (SARP)","WY106898",41.12612,-111.01434,"no",0,"Partial passability - non salmonid",1,1
"Upper Bear River Fish Passage For Native Bear River Cutthroat","Dam","Bear River","National Aquatic Barrier Dataset (SARP)","WY106901",41.280434,-110.97427,"no",0,"Unknown",0,0
"","Dam","Bear River","National Aquatic Barrier Dataset (SARP)","WY106916",41.505566,-111.01341,"no",0,"Unknown",0,0
"Water diversion","Dam","Bear River","National Aquatic Barrier Dataset (SARP)","WY106917",41.328087,-111.008095,"no",0,"Unknown",0,0
"","Dam","Bear River","National Aquatic Barrier Dataset (SARP)","WY106918",41.26808,-110.94586,"no",0,"Unknown",0,0
"","Dam","Yellow Creek","National Aquatic Barrier Dataset (SARP)","WY106919",41.224293,-111.011505,"no",0,"Unknown",0,0
"041904 Lewis And Homer Div","Dam","Bear River","National Aquatic Barrier Dataset (SARP)","WY110082",41.053574,-110.92945,"yes",2023,"Unknown",0,0
"Uinta 91","Dam","Bear River","National Aquatic Barrier Dataset (SARP)","WY110278",41.11029,-110.911095,"no",0,"Unknown",0,0
"Unita 146","Dam","Bear River","National Aquatic Barrier Dataset (SARP)","WY110280",41.27049,-110.95691,"no",0,"Unknown",0,0
"Unita 147","Dam","Bear River","National Aquatic Barrier Dataset (SARP)","WY110281",41.270554,-110.95632,"no",0,"Unknown",0,0
"Unita 148","Dam","Bear River","National Aquatic Barrier Dataset (SARP)","WY110282",41.270058,-110.95241,"no",0,"Unknown",0,0
"Unita 164","Dam","Yellow Creek","National Aquatic Barrier Dataset (SARP)","WY110283",41.011433,-110.96396,"no",0,"Unknown",0,0
"Untitled Placemark","Dam","Covey Canal","National Aquatic Barrier Dataset (SARP)","WY110355",42.096603,-110.91016,"no",0,"Unknown",0,0
"","Dam","","National Aquatic Barrier Dataset (SARP)","WY111275",41.227093,-111.02579,"no",0,"Unknown",0,0
"","Dam","","National Aquatic Barrier Dataset (SARP)","WY111276",41.208004,-110.99633,"no",0,"Unknown",0,0
"","Dam","Coyote Creek","National Aquatic Barrier Dataset (SARP)","WY111277",41.128326,-110.92408,"no",0,"Unknown",0,0
"","Dam","Coyote Creek","National Aquatic Barrier Dataset (SARP)","WY111278",41.165154,-110.940254,"no",0,"Unknown",0,0
"","Dam","Thief Creek","National Aquatic Barrier Dataset (SARP)","WY111279",41.101498,-111.02939,"no",0,"Unknown",0,0
"","Dam","","National Aquatic Barrier Dataset (SARP)","WY111280",41.201424,-110.81117,"no",0,"Unknown",0,0
"","Dam","Spring Creek","National Aquatic Barrier Dataset (SARP)","WY111281",42.09275,-110.93769,"no",0,"Unknown",0,0
"","Dam","Muddy Creek","National Aquatic Barrier Dataset (SARP)","WY111282",42.259274,-110.90417,"no",0,"Unknown",0,0
"Lower Rock Creek","Dam","Rock Creek","National Aquatic Barrier Dataset (SARP)","WY19468",41.83983,-110.82346,"no",0,"Partial passability",0.5,0.5
"Spring Creek Diversion Improvement","Dam","Spring Creek","National Aquatic Barrier Dataset (SARP)","WY19472",42.081375,-110.952354,"no",0,"Partial passability",0.5,0.5
"Foster No. 3","Dam","Sage Creek; Tr- Shoshone River","National Aquatic Barrier Dataset (SARP)","WY90642",44.279633,-110.9639,"no",0,"Unknown",0,0
"Sulphur Creek","Dam","Sulphur Creek","National Aquatic Barrier Dataset (SARP)","WY90651",41.155888,-110.83229,"no",0,"Unknown",0,0
"Woodruff Narrows","Dam","Bear River","National Aquatic Barrier Dataset (SARP)","WY90652",41.504086,-111.01784,"no",0,"Unknown",0,0
"Myers","Dam","Mill Creek Offstream","National Aquatic Barrier Dataset (SARP)","WY90656",41.100227,-110.89701,"no",0,"Unknown",0,0
"C.H. Smith","Dam","South Fork Twin Creek","National Aquatic Barrier Dataset (SARP)","WY90657",41.765884,-110.6786,"no",0,"Unknown",0,0
"Thoman","Dam","Gooseberry Creek","National Aquatic Barrier Dataset (SARP)","WY90658",41.834267,-110.91102,"no",0,"Unknown",0,0
"Massae","Dam","Mill Creek Offstream","National Aquatic Barrier Dataset (SARP)","WY90662",41.012173,-110.84839,"no",0,"Unknown",0,0
"Martin","Dam","Bazoo Hollow","National Aquatic Barrier Dataset (SARP)","WY90663",41.105,-110.851326,"no",0,"Unknown",0,0
"Blake","Dam","Willow Creek","National Aquatic Barrier Dataset (SARP)","WY90665",41.124874,-110.76531,"no",0,"Unknown",0,0
"Painter","Dam","Pleasant Valley Creek","National Aquatic Barrier Dataset (SARP)","WY90666",41.317318,-110.89023,"no",0,"Unknown",0,0
"Crompton","Dam","Pleasant Valley Creek","National Aquatic Barrier Dataset (SARP)","WY90667",41.292645,-110.96446,"no",0,"Unknown",0,0
"Poison Creek","Dam","Poison Creek","National Aquatic Barrier Dataset (SARP)","WY90675",42.090828,-111.00299,"no",0,"Unknown",0,0
"Richey","Dam","Twin Creek","National Aquatic Barrier Dataset (SARP)","WY90676",41.74246,-110.675255,"no",0,"Unknown",0,0
"Q-P","Dam","Birch Creek","National Aquatic Barrier Dataset (SARP)","WY90679",42.12331,-110.92818,"no",0,"Unknown",0,0
"Indian Lake","Dam","Indian Lake Basin","National Aquatic Barrier Dataset (SARP)","WY90682",44.063118,-111.03592,"no",0,"Unknown",0,0
"Bergman Lake","Dam","Indian Creek","National Aquatic Barrier Dataset (SARP)","WY90699",44.053448,-111.040215,"no",0,"Unknown",0,0
"Broadbent Enlargement Of Heber","Dam","Broadbent Dtch, La Chapelle Cr","National Aquatic Barrier Dataset (SARP)","WY90910",41.063522,-110.7941,"no",0,"Unknown",0,0
